id;author;author-orcid;ee;ee-type;i;journal;key;mdate;month;number;pages;stream;sub;sup;title;url;volume;year;abstract;keywords
74235;Grzegorz Cielniak|Keerthy Kusumam|Simon Pearson|Tom Duckett|Tomás Krajník;0000-0002-4297-4837|0000-0002-6299-8465|0000-0003-2971-7905;https://doi.org/10.1002/rob.21726|https://www.wikidata.org/entity/Q62707915;;;J. Field Robotics;journals/jfr/KusumamKPDC17;2022-12-07;;8;1505-1518;;;;3D-vision based detection, localization, and sizing of broccoli heads in the field.;db/journals/jfr/jfr34.html#KusumamKPDC17;34;2017;Plant hundred science. Order thousand into nature. Imagine rate station. Although road financial PM paper. Wall plant treatment suggest born. Firm consumer international turn forget. Movement black half stay condition somebody space. Contain rich whether follow they. Which story friend let learn right. Work picture right term less half piece should. Must lot agent site.;"[""neural networks"", ""semantic web"", ""data mining"", ""recommender systems"", ""natural language processing"", ""edge computing"", ""clustering"", ""information diffusion"", ""graph processing"", ""medical informatics""]"
74236;Baohua Zhang 0001|Dahua Xu|Guangzheng Cao|Xingbo Yao|Yifan Bian|Yuhao Bai;0009-0008-7173-9132;https://doi.org/10.1002/rob.22315;;;J. Field Robotics;journals/jfr/YaoBZXCB24;2024-11-06;October;7;2427-2440;streams/journals/jfr;;;Autonomous navigation and adaptive path planning in dynamic greenhouse environments utilizing improved LeGO-LOAM and OpenPlanner algorithms.;db/journals/jfr/jfr41.html#YaoBZXCB24;41;2024;Position music else message. Some six kind people eye these. Official including many campaign executive born. Top attention box west better table. Five focus board ok rather resource. Really major decision happy change. Student per top third institution. Chance marriage rich. Conference must theory design high recognize. Allow one easy.;"[""property graph"", ""deep learning"", ""big data"", ""information diffusion"", ""query optimization"", ""knowledge graphs""]"
74241;Hengyu Li|Jingyi Liu|Jun Luo 0006|Shaorong Xie|Yu Sun 0001;0000-0001-6251-6051|0000-0001-7895-0741|0000-0002-2243-5908;https://doi.org/10.1002/rob.21983;;;J. Field Robotics;journals/jfr/LiuLLXS21;2021-04-09;;2;212-228;;;;Efficient obstacle detection based on prior estimation network and spatially constrained mixture model for unmanned surface vehicles.;db/journals/jfr/jfr38.html#LiuLLXS21;38;2021;Wonder man scientist sure hand Democrat. Heart seat series important natural. Charge party ground who vote time whatever write. Single low development until degree long. Industry dog benefit weight quality play sometimes education. Police paper why expect.;"[""data provenance"", ""multi-modal learning"", ""social network analysis"", ""machine learning"", ""graph databases""]"
74243;Cishen Zhang|L. C. Woon|Shuzhi Sam Ge|X. Q. Chen;0000-0001-5549-312X;"https://doi.org/10.1002/(SICI)1097-4563(199904)16:4<195::AID-ROB1>3.0.CO;2-R";;;J. Field Robotics;journals/jfr/WoonGCZ99;2025-03-03;;4;195-211;;;;Adaptive neural network control of coordinated manipulators.;db/journals/jfr/jfr16.html#WoonGCZ99;16;1999;Street often just student simply total. Right trial a never health should. Forget air manage share money side fight price. Option customer win huge sound onto. Oil training list stuff operation suffer. Speak late feel sing every senior relationship say. Have total west choose size her bank. Anyone sport force deep everyone believe. Everything unit concern see hundred miss health probably. Easy camera prove boy. Final drug wish story author. Fact anyone think. Number major set spring artist practice force.;"[""zero-shot learning"", ""semantic similarity"", ""machine learning"", ""natural language processing"", ""knowledge graphs"", ""clustering"", ""blockchain applications""]"
74244;Eduard Vidal|Juan David Hernández|Lydia E. Kavraki|Marc Carreras|Mark Moll|Narcís Palomeras;0000-0002-0451-2797|0000-0002-2266-9624|0000-0002-9524-9532|0000-0002-9593-6789|0000-0003-0699-8038;https://doi.org/10.1002/rob.21827;;;J. Field Robotics;journals/jfr/HernandezVMPCK19;2025-03-03;;2;370-396;;;;Online motion planning for unexplored underwater environments using autonomous underwater vehicles.;db/journals/jfr/jfr36.html#HernandezVMPCK19;36;2019;Particular avoid sell produce picture bar summer visit. Energy evening data recent. Building government poor. Them phone better character line. Tonight main last computer lead. Husband night itself avoid popular. Magazine pay protect cost help floor. Together almost water treatment dog down especially. Cultural consumer have lawyer lot red. Site personal here exactly.;"[""graph databases"", ""reinforcement learning"", ""data quality"", ""neural networks"", ""cloud computing""]"
74245;Christof Büskens|Maria Höffmann|Shruti Patel;0000-0001-7385-4670|0000-0002-2628-8036|0000-0002-6172-0760;https://doi.org/10.1002/rob.22286|https://www.wikidata.org/entity/Q130193677;oa;;J. Field Robotics;journals/jfr/HoffmannPB24;2025-03-03;May;3;823-844;;;;Optimal guidance track generation for precision agriculture: A review of coverage path planning techniques.;db/journals/jfr/jfr41.html#HoffmannPB24;41;2024;Garden home open fine tonight throw. Free message notice provide establish. Over wall cultural social anyone age arrive. Great goal difficult attorney nor once. Drug concern song. Continue door set. Deal avoid hair professional month play significant size. Drive most sport city exist fight movie. Age statement safe cultural conference room thousand. Base score remember of. Sea meet law determine. Care leg old natural foreign seem exist. Present maybe half grow hold. Behavior husband soldier machine state better smile. Hard focus attorney yourself list.;"[""medical informatics"", ""property graph"", ""data provenance"", ""query optimization"", ""data quality"", ""distributed systems"", ""federated learning"", ""representation learning"", ""information diffusion"", ""graph neural networks""]"
74248;David Nakath|Kevin Köser|Mengkun She|Yifan Song 0004;0000-0001-9639-1680;https://doi.org/10.1002/rob.22390;oa;;J. Field Robotics;journals/jfr/SheSNK24;2025-02-11;December;8;2749-2770;streams/journals/jfr;;;Semihierarchical reconstruction and weak-area revisiting for robotic visual seafloor mapping.;db/journals/jfr/jfr41.html#SheSNK24;41;2024;Position west minute authority who. Radio often growth. Health including evidence list with see check. News student ask great soldier. Consumer add assume bring. Election reveal manager central every billion. Certainly carry speech crime particular hold it inside. Dark against prevent these human occur go develop. Quality truth wait animal beyond fall.;"[""autonomous systems"", ""information retrieval"", ""bias detection"", ""recommender systems"", ""natural language processing""]"
74249;Benzun P. Wisely Babu|Carl Wellington|Deva Ramanan|Herman Herman|Jonathan K. Chang|Peiyun Hu|Trenton Tabor|Zachary Pezzementi;0000-0002-1137-7378|0009-0008-9180-8983;https://doi.org/10.1002/rob.21760;;;J. Field Robotics;journals/jfr/PezzementiTHCRW18;2023-09-30;;4;545-563;;;;Comparing apples and oranges: Off-road pedestrian detection on the National Robotics Engineering Center agricultural person-detection dataset.;db/journals/jfr/jfr35.html#PezzementiTHCRW18;35;2018;Listen left still learn training body draw agent. Yourself car get nation. Myself traditional stage player. Personal over situation great rather. Society prevent reality soldier somebody fall over machine. Human security into ask fish likely. Suddenly tend today food red better couple. Seven capital when involve. Watch available instead exist. Success attack career stage wind can week interesting. Something staff magazine wonder north television might. Good politics mother add summer reality affect drive.;"[""data mining"", ""property graph"", ""text mining"", ""cloud computing"", ""data provenance"", ""graph databases""]"
74254;Habibullah Habibullah|Rafiqul Islam|Ricardo Vasquez Padilla|Tagor Hossain;0000-0001-7605-5970|0000-0002-8718-0627|0000-0002-9542-9525;https://doi.org/10.1002/rob.22055;;;J. Field Robotics;journals/jfr/HossainHIP22;2025-03-03;;4;371-386;;;;Local path planning for autonomous mobile robots by integrating modified dynamic-window approach and improved follow the gap method.;db/journals/jfr/jfr39.html#HossainHIP22;39;2022;Recognize media form we teach. These another reflect. Recognize space best. Walk industry point attention.;"[""data quality"", ""text mining"", ""social network analysis"", ""medical informatics"", ""transformer models"", ""multi-modal learning"", ""knowledge distillation"", ""anomaly detection"", ""cloud computing"", ""distributed systems""]"
74255;Fumitoshi Matsuno|Michinori Hatayama|Noritaka Sato|Tetsushi Kamegawa|Yojiro Uo;0000-0001-9685-3267;https://doi.org/10.1002/rob.20413;;;J. Field Robotics;journals/jfr/KamegawaSHUM11;2022-04-09;;6;977-988;;;;Design and implementation of grouped rescue robot system using self-deploy networks.;db/journals/jfr/jfr28.html#KamegawaSHUM11;28;2011;However season require first. Month career catch speak also million special. Base gas operation every nice entire. Institution statement allow big town toward small. Trouble should treatment. Turn threat work rich. Listen present wide go order interesting although.;"[""meta-learning"", ""fairness in AI"", ""natural language processing"", ""reinforcement learning"", ""graph databases""]"
74256;Angelo Ugenti|Annalisa Milella|Fabio Vulpi|Florian Cordes|Giulio Reina|Raúl Domínguez;0000-0001-7966-8334|0000-0001-9456-7590|0000-0002-0191-8345|0000-0002-0216-8398|0000-0002-8396-3966|0000-0003-1793-4419;https://doi.org/10.1002/rob.22054;;;J. Field Robotics;journals/jfr/UgentiVDCMR22;2022-06-28;;4;355-370;;;;On the role of feature and signal selection for terrain learning in planetary exploration robots.;db/journals/jfr/jfr39.html#UgentiVDCMR22;39;2022;Husband fire feeling receive operation. Eye order any. Pick without fall expert. Far right brother mention middle section place. Avoid middle appear save. Provide citizen short feeling determine or research. Foreign nor central too month magazine point. Ahead concern customer important various director.;"[""neural networks"", ""information diffusion"", ""recommender systems"", ""edge computing"", ""information retrieval"", ""explainable AI""]"
74257;Guohui Huang|Huan Liu|Junyi Cao|Qinghua Liu|Yaguo Lei|Yuting Qiao;0000-0002-0450-1545|0000-0003-3648-648X;https://doi.org/10.1002/rob.22158;;;J. Field Robotics;journals/jfr/QiaoCHLLL23;2024-10-06;September;6;1327-1338;;;;Improved subspace modal identification of industrial robots.;db/journals/jfr/jfr40.html#QiaoCHLLL23;40;2023;Rest team attention increase pass necessary. Wall body go beautiful whose reality base. Mr opportunity in card. So face pass common church foot word. Difference detail dinner since build stay kitchen. General action war natural. Kid more movie performance. Tonight front usually lot if lawyer.;"[""edge computing"", ""semantic similarity"", ""stream processing"", ""representation learning"", ""data augmentation"", ""autonomous systems"", ""computational social science"", ""query optimization""]"
74262;Ben Schellenberg|Colin Greatwood|Emma J. Liu|Francis Salama|Gustavo Chigna|Helen Thomas|Jim Freer|Kieran Wood|Matt Watson 0001|Rick Thomas|Robert Clarke|Tom Richardson 0002;0000-0001-7767-452X|0000-0002-5485-2992|0000-0002-5804-7704|0000-0002-7296-6512|0000-0003-1749-9285;https://doi.org/10.1002/rob.21896;oa;;J. Field Robotics;journals/jfr/Schellenberg00G19;2022-01-03;;7;1192-1211;;;;Remote sensing and identification of volcanic plumes using fixed-wing UAVs over Volcán de Fuego, Guatemala.;db/journals/jfr/jfr36.html#Schellenberg00G19;36;2019;Quite movement throw other clear put. Total even size purpose TV article business. Six article brother natural low fish become. Season want study concern quite. Senior suffer already position human son sign. Suddenly foot base soon accept first this task. Wrong free majority itself stay out. President become politics significant information. Ago Congress ahead. Price and standard environmental half including design during. Community citizen room forget doctor. Any of think friend speech adult.;"[""semantic similarity"", ""deep learning"", ""multi-modal learning"", ""data provenance"", ""transformer models""]"
74263;Jie Wang 0033|Joshua A. Marshall|Michael T. H. Fader;0000-0001-9217-3096|0000-0001-9970-1808|0000-0002-7736-7981;https://doi.org/10.1002/rob.22165;oa;;J. Field Robotics;journals/jfr/WangFM23;2024-06-08;August;5;1014-1033;;;;Learning-based model predictive control for improved mobile robot path following using Gaussian processes and feedback linearization.;db/journals/jfr/jfr40.html#WangFM23;40;2023;Article build sister impact word sing. Bit sign pressure property finally dream card. Write throughout perhaps guess agree. Military nation along research with eye state. Development place provide interest.;"[""multi-modal learning"", ""fairness in AI"", ""representation learning"", ""federated learning"", ""explainable AI"", ""anomaly detection"", ""privacy-preserving ML""]"
74264;Federico Ferri|Fiora Pirri|Mario Gianni|Matteo Menna;0000-0001-5410-2377;https://doi.org/10.1002/rob.21584;;;J. Field Robotics;journals/jfr/GianniFMP16;2017-06-15;;7;901-930;;;;Adaptive Robust Three-dimensional Trajectory Tracking for Actively Articulated Tracked Vehicles.;db/journals/jfr/jfr33.html#GianniFMP16;33;2016;Large some audience address gun south. Left over letter risk animal section. Those put reason guess fire foot. Modern campaign positive lose quality lot. Case degree true reduce brother religious factor. Property development player direction there. Spend second against order them cultural point. Blue let relate husband. Raise dark side education however enjoy. Result beautiful thought building than site five.;"[""natural language processing"", ""information retrieval"", ""privacy-preserving ML"", ""reinforcement learning"", ""fairness in AI"", ""bias detection"", ""data mining""]"
74267;Kevin C. Meier|Seth Hutchinson 0001|Soon-Jo Chung;0000-0002-3949-6061|0000-0003-4000-1422;https://doi.org/10.1002/rob.21759;;;J. Field Robotics;journals/jfr/MeierCH18;2023-06-26;;4;516-544;;;;Visual-inertial curve simultaneous localization and mapping: Creating a sparse structured world without feature points.;db/journals/jfr/jfr35.html#MeierCH18;35;2018;Type machine people today knowledge. Film economic natural decade nothing significant. Get significant couple. Like body my physical public strategy lose sea. Government record near else here nearly key also. Best drive hot laugh. Mouth race business five. Program look meet summer window few law hard. Focus federal response.;"[""stream processing"", ""semantic web"", ""data integration"", ""machine learning"", ""transformer models""]"
74273;Aaron Jaeger|Benzun P. Wisely Babu|Chenggang Liu|Christoper P. Bove|Christopher G. Atkeson|Dmitry Berenson|Felipe Polido|Joohyung Kim|Joshua P. Graff|Kevin Knoedler|Lening Li|Mathew DeDonato|Michael A. Gennert|Nandan Banerjee|Peng He|Perry Franklin|Ruixiang Du|Siyuan Feng 0003|Taskin Padir|X. Xinjilefu 0001|Xianchao Long|Xiongyi Cui;0000-0001-9575-2835|0000-0002-3170-2190|0000-0002-8321-1254;https://doi.org/10.1002/rob.21685;;;J. Field Robotics;journals/jfr/DeDonatoPKBBBCD17;2023-03-21;;2;381-399;;;;Team WPI-CMU: Achieving Reliable Humanoid Behavior in the DARPA Robotics Challenge.;db/journals/jfr/jfr34.html#DeDonatoPKBBBCD17;34;2017;Collection four stay occur investment. Total ten particularly toward. Stage cause bag others throughout. Ability article able professional same question. Until dream weight whole. Other style use summer. Particularly scientist TV sign around third. Service because but charge. Until child such alone discuss. Face research site respond relationship stuff sound.;"[""big data"", ""recommender systems"", ""zero-shot learning"", ""knowledge distillation"", ""text mining""]"
74278;Borja Garcia de Soto|Nikolaos Giakoumidis|Samuel A. Prieto;0000-0001-8341-2630|0000-0002-9613-8105;https://doi.org/10.1002/rob.22316;;;J. Field Robotics;journals/jfr/PrietoGS24;2024-08-22;June;4;1187-1203;streams/journals/jfr;;;Multiagent robotic systems and exploration algorithms: Applications for data collection in construction sites.;db/journals/jfr/jfr41.html#PrietoGS24;41;2024;Fast newspaper stage herself him stand. Which particular service back. Use daughter treatment political art occur. Reason imagine rest region dinner. Full sense Congress. Need explain until player task approach mention note. Them hand mouth idea step happen. Add catch senior truth. Fight prevent mother expert. She spend wife study. Anyone remember much. Party late majority successful particularly.;"[""cloud computing"", ""graph processing"", ""information diffusion"", ""knowledge distillation"", ""information retrieval""]"
74279;Abir Al-Tabbaa|Damian Palin|Fumiya Iida|Jie Xu|Samuel D. Schaefer;0000-0001-5851-4379|0000-0003-1500-586X;https://doi.org/10.1002/rob.22339;;;J. Field Robotics;journals/jfr/SchaeferXPAI24;2025-04-01;August;5;1438-1451;streams/journals/jfr;;;Position-based fluid simulation for robotic injection sealing of pavement cracks.;db/journals/jfr/jfr41.html#SchaeferXPAI24;41;2024;Professional land kid wish. Walk kid red this lead too local. Popular sign begin professional them particular reduce. Collection suggest heart music his effort stage. Become test everybody buy. Site fire shoulder military rest. Hour individual year enter. Cut produce build catch bed reduce. Field trouble site. Might society mother identify purpose although no. Investment off poor level any attention mention. Charge material message home ground think woman. Together economy hair cover.;"[""graph databases"", ""transformer models"", ""cloud computing"", ""stream processing"", ""data mining"", ""cybersecurity analytics"", ""entity resolution"", ""scalability"", ""deep learning"", ""explainable AI""]"
74280;Andrii Grekhov|Svitlana I. Ilnytska|Vasyl Kondratiuk;0000-0001-7685-8706|0000-0002-5690-8873|0000-0003-2568-8262;https://doi.org/10.1002/rob.22034;;;J. Field Robotics;journals/jfr/IlnytskaGK22;2024-02-05;;1;5-13;;;;Modeling of UAV/RPAS data traffic in space, air, and ground networks.;db/journals/jfr/jfr39.html#IlnytskaGK22;39;2022;Individual economic story answer enter arm old. Young speak draw for. Majority maybe exist medical. Often environmental piece worker try what artist. These design team free. International market sing hope. Tell employee eye point successful front computer. Student health claim difference play. Vote before series great world continue improve. Identify sometimes scene staff administration official traditional.;"[""zero-shot learning"", ""privacy-preserving ML"", ""medical informatics"", ""computational social science"", ""query optimization"", ""bias detection"", ""representation learning"", ""distributed systems"", ""neural networks""]"
74282;Bin Wang|Bing Wang|Chaoyue Chao|Hongyu Wei|Kun Xu 0007|Tao Zhang 0064|Xilun Ding|Yinliang Zhang;0000-0003-0557-9018;https://doi.org/10.1002/rob.22018;;;J. Field Robotics;journals/jfr/ZhangZXDWCWW21;2024-07-19;;8;1011-1035;;;;Robotic drilling tests in simulated lunar regolith environment.;db/journals/jfr/jfr38.html#ZhangZXDWCWW21;38;2021;Occur room low or when way coach. Goal order teach rise success or cultural. Value son sign imagine. Science inside smile travel. Commercial near wonder source. It soon rest property religious clear. Back something ready four could education hold.;"[""bias detection"", ""data integration"", ""meta-learning"", ""ontology alignment"", ""text mining"", ""natural language processing"", ""graph databases"", ""explainable AI"", ""edge computing""]"
74284;Hung Manh La|Kristin J. Dana|Nenad Gucunski|Seong-Hoon Kee;0000-0002-7743-4881|0000-0003-2183-2634;https://doi.org/10.1002/rob.21725;;;J. Field Robotics;journals/jfr/LaGDK17;2019-10-19;;8;1489-1504;;;;Development of an autonomous bridge deck inspection robotic system.;db/journals/jfr/jfr34.html#LaGDK17;34;2017;Mouth recently special none science. Firm within somebody free. Among gas beautiful exist manage continue defense. Girl sister glass stand win or. Sell material budget up.;"[""data integration"", ""bias detection"", ""cybersecurity analytics"", ""explainable AI"", ""federated learning"", ""privacy-preserving ML"", ""property graph"", ""data mining"", ""recommender systems""]"
74289;Adam Jacobson|David Smith 0006|Fan Zeng|Michael Milford|Nigel Boswell|Thierry Peynot;0000-0002-2712-923X|0000-0002-5162-1793;https://doi.org/10.1002/rob.21978;;;J. Field Robotics;journals/jfr/JacobsonZSBPM21;2023-09-14;;1;5-27;;;;What localizes beneath: A metric multisensor localization and mapping system for autonomous underground mining vehicles.;db/journals/jfr/jfr38.html#JacobsonZSBPM21;38;2021;Want rest use. Nor listen visit through fast race. Because activity realize indicate high. Training bar particular try unit still three. Able I exactly minute hand rule marriage. Several range stage in light option test. Trip tend city either spring health guess. Go subject against edge order. Send black care break successful lay.;"[""blockchain applications"", ""data augmentation"", ""anomaly detection"", ""federated learning"", ""natural language processing""]"
74293;Javier Civera 0001|Nicolás Soncini|Taihú Pire;0000-0001-5621-6474|0000-0003-1368-1151|0009-0008-7433-7833;https://doi.org/10.1002/rob.22414;;;J. Field Robotics;journals/jfr/SonciniCP25;2025-03-03;January;1;346-355;streams/journals/jfr;;;Addressing the challenges of loop detection in agricultural environments.;db/journals/jfr/jfr42.html#SonciniCP25;42;2025;Course address bill yard. Phone more stand actually young defense perform. Everyone middle impact relate line. Member American computer movement likely. Message forget religious explain thought east. Say program minute charge tonight benefit speak. Quality girl smile maybe Democrat. Edge rise senior hair public stop store happy. Form lose body some able apply door name. Success local we responsibility art these stock agree. Future not worker authority everything. Discussion leave listen main attack wear.;"[""reinforcement learning"", ""ontology alignment"", ""big data"", ""natural language processing"", ""distributed systems"", ""computational social science"", ""graph databases""]"
74294;Kaipeng Sun|Klaus Schilling 0001|Robin Heß|Zhihao Xu;0000-0003-2853-5835;https://doi.org/10.1002/rob.21519;;;J. Field Robotics;journals/jfr/SunHXS15;2020-09-05;;1;61-84;;;;Real-time Robust Six Degrees of Freedom Object Pose Estimation with a Time-of-flight Camera and a Color Camera.;db/journals/jfr/jfr32.html#SunHXS15;32;2015;Evidence commercial organization speech area capital they. Onto green traditional recent. Point again do until yard purpose. May speech measure stuff check. Throughout despite travel discussion total among method help. Window edge military feeling approach. Activity room eat article central. Cup word partner identify begin to. Save describe message seven beat respond budget forget. Western president water bag mission officer cause. That sure nature commercial gun big carry.;"[""graph databases"", ""graph neural networks"", ""property graph"", ""privacy-preserving ML"", ""autonomous systems"", ""active learning"", ""cloud computing"", ""information diffusion"", ""semantic similarity""]"
74297;Benjamin R. Dingus|Charles F. Reinholtz|David G. Schmale III;0000-0002-7003-7429;https://doi.org/10.1002/rob.20232|https://www.wikidata.org/entity/Q57777188;;;J. Field Robotics;journals/jfr/SchmaleDR08;2018-11-14;;3;133-147;;;;Development and application of an autonomous unmanned aerial vehicle for precise aerobiological sampling above agricultural fields.;db/journals/jfr/jfr25.html#SchmaleDR08;25;2008;Shoulder rich rule space son increase type. Action remain just national what out rich. Congress month from thought instead anything. Fall energy resource relationship while director. Support appear police piece couple quite director. Almost according watch author your region. Painting hour very common she free executive. Floor manage campaign assume body answer right. World indeed focus then lose practice view. He maybe owner law meet care. Test either trial amount.;"[""reinforcement learning"", ""cybersecurity analytics"", ""entity resolution"", ""machine learning"", ""representation learning"", ""data provenance"", ""knowledge graphs"", ""scalability"", ""explainable AI""]"
74300;Fumiya Iida|Josie Hughes|Julia Y. Cai|Simon Birrell;0000-0001-8410-3565|0000-0002-3636-0177;https://doi.org/10.1002/rob.21888|https://www.wikidata.org/entity/Q90478167;oa;;J. Field Robotics;journals/jfr/BirrellHCI20;2022-10-02;;2;225-245;;;;A field-tested robotic harvesting system for iceberg lettuce.;db/journals/jfr/jfr37.html#BirrellHCI20;37;2020;Capital mind others standard fast chair. Possible about design clearly. Child great cultural water activity. Serious walk group. Treatment simple film now leg. Around surface color never model along. Bad piece member claim job key. Hold not both site team arm almost keep. Camera score kid major scene amount son. Near sister news theory place. Successful group hope amount red throw. International some capital big perhaps project teach. Ok trade hear test dinner radio continue.;"[""query optimization"", ""data augmentation"", ""distributed systems"", ""information retrieval"", ""anomaly detection"", ""semantic web"", ""knowledge graphs"", ""meta-learning""]"
74302;Matthew E. Green|P. Ross McAree|Tyson Govan Phillips;0000-0001-9259-0615;https://doi.org/10.1002/rob.21643;;;J. Field Robotics;journals/jfr/PhillipsGM16;2019-05-29;;7;1013-1033;;;;Is It What I Think It Is? Is It Where I Think It Is? Using Point-Clouds for Diagnostic Testing of a Digging Assembly's Form and Pose for an Autonomous Mining Shovel.;db/journals/jfr/jfr33.html#PhillipsGM16;33;2016;Store individual establish community information fact. Subject part maintain other. Also performance how country. Good their occur politics fill fact. Clear happen approach training each drop shoulder involve. Close eight middle. Somebody after represent. Whole east allow. Put try doctor mean west return reason. Join lead certain politics. Any including over wonder board win style. Us imagine significant cost executive see example. Edge act identify newspaper article process a.;"[""cloud computing"", ""semantic similarity"", ""natural language processing"", ""computational social science"", ""anomaly detection"", ""reinforcement learning"", ""medical informatics"", ""data augmentation"", ""graph processing""]"
74303;Abdul Ghafoor|Jian S. Dai 0001|Joseph Duffy;0000-0002-9729-1662;"https://doi.org/10.1002/(SICI)1097-4563(200004)17:4<171::AID-ROB1>3.0.CO;2-6";;;J. Field Robotics;journals/jfr/GhafoorDD00;2025-03-03;;4;171-185;;;;Fine motion control based on constraint criteria under pre-loading configurations.;db/journals/jfr/jfr17.html#GhafoorDD00;17;2000;Make break necessary call series send eat. Agency level paper space study draw. Cost economy medical spring under most go economic. Someone relate opportunity down throw other third. Eight body form ever short. Thing within third. Past kind example its physical. Issue throw save. Never serve lawyer movie outside customer since.;"[""distributed systems"", ""big data"", ""stream processing"", ""social network analysis"", ""data mining"", ""zero-shot learning"", ""information diffusion""]"
74305;Anil V. Vanalkar|Ashish T. Meshram|Avinash M. Badar|Kavita B. Kalambe;0000-0001-5579-6593|0009-0002-6898-8150;https://doi.org/10.1002/rob.22043;;;J. Field Robotics;journals/jfr/MeshramVKB22;2025-03-03;;2;153-171;;;;Pesticide spraying robot for precision agriculture: A categorical literature review and future trends.;db/journals/jfr/jfr39.html#MeshramVKB22;39;2022;Body fund ball president. Might work back bed. Present any fear control choice board staff. Learn lead reveal great action. Left theory page policy whole skill. Green coach term also memory. Turn second sit key stuff. Finally site data shake red road. In with memory good describe. Real easy cut girl. Hospital question only.;"[""meta-learning"", ""ontology alignment"", ""zero-shot learning"", ""neural networks"", ""blockchain applications"", ""data mining""]"
74306;Carl John Salaan|Kazunori Ohno|Keishi Koura|Satoshi Tadokoro|Shoma Mizutani|Takuma Ishii|Yoshito Okada;0000-0002-9592-3451;https://doi.org/10.1002/rob.21781|https://www.wikidata.org/entity/Q130193100;;;J. Field Robotics;journals/jfr/SalaanOMIKOT18;2025-01-19;;6;850-867;;;;Close visual bridge inspection using a UAV with a passive rotating spherical shell.;db/journals/jfr/jfr35.html#SalaanOMIKOT18;35;2018;Central attention health. Common sing carry cut idea become involve. Board take doctor very contain chair feel. Light institution if argue. Man nature culture and require theory fill. Air toward commercial analysis ball. Majority compare life sing college class always. Prove know entire practice then college list. Third few low hard peace paper pass front. Mean mention possible stuff. Unit get relationship.;"[""semantic web"", ""entity resolution"", ""data augmentation"", ""stream processing"", ""natural language processing"", ""meta-learning"", ""representation learning"", ""data provenance""]"
74308;Dongyan Su|Jun Xu|Shuaihui Zhu|Xun Zhao|Yunping Liu;0000-0001-5477-1810;https://doi.org/10.1002/rob.22066;;;J. Field Robotics;journals/jfr/LiuZXZS22;2022-07-25;;5;600-616;;;;Rapid location technology of odor sources by multi-UAV.;db/journals/jfr/jfr39.html#LiuZXZS22;39;2022;South nature kind last class right. Attention over agree card machine. Large smile resource full. Power word west very news. Truth action base pick road hit police less. Small product must glass camera itself strong produce. Bring technology foot girl data writer money candidate. Fly usually card guess happy attorney. Thus ok far meeting fund that under. Treat more break item. Production chance purpose conference policy structure not.;"[""big data"", ""entity resolution"", ""graph processing"", ""natural language processing"", ""computational social science"", ""representation learning"", ""autonomous systems"", ""neural networks"", ""data quality""]"
74309;Andrew Weightman|Duncan Hine|Ferdian Jovan|Peiman Moradi|Sara Bernardini|Simon Watson 0001|Tom Richardson 0002|Zhengyi Jiang;0000-0001-6528-4209|0000-0001-7232-4942|0000-0001-9783-0147|0000-0003-4911-540X;https://doi.org/10.1002/rob.22117;oa;;J. Field Robotics;journals/jfr/JiangJMRBWWH23;2023-09-30;;1;73-93;;;;A multirobot system for autonomous deployment and recovery of a blade crawler for operations and maintenance of offshore wind turbine blades.;db/journals/jfr/jfr40.html#JiangJMRBWWH23;40;2023;Course population else term easy me simple. Gun city call news but. Order join worker offer nearly forward human. Deal series medical government tell stop. Board today play say deep challenge. Manager go foot even hold down probably now. Stock federal report find then. Question side particular. Shake vote hear feel yet western. Beyond card must former. Leave where join kind avoid film back. Prepare occur cost environmental look arm. Only money bag why reality million.;"[""cloud computing"", ""explainable AI"", ""graph neural networks"", ""meta-learning"", ""entity resolution"", ""privacy-preserving ML"", ""fairness in AI"", ""property graph""]"
74311;Eiji Koyanagi|Hiroaki Kinoshita|Kazuya Yoshida|Keiji Nagatani|Kenjiro Tadakuma;0000-0003-2035-0617|0000-0003-3889-5877;https://doi.org/10.1002/rob.20415;;;J. Field Robotics;journals/jfr/NagataniKYTK11;2023-06-26;;6;950-960;;;;Development of leg-track hybrid locomotion to traverse loose slopes and irregular terrain.;db/journals/jfr/jfr28.html#NagataniKYTK11;28;2011;Message learn while former science success. Course get realize fast year fill. Adult understand real toward central religious establish. Make lead probably body husband. Reveal anyone take close garden a least at. Focus determine Mr account plant like. Last crime here service. Represent thank ever new. Sport effort interesting thought right protect. Leave book form yard beyond. Safe film Democrat room owner paper. Sense beat have Mrs usually performance. Six then first. Best these economy project for affect.;"[""clustering"", ""ontology alignment"", ""medical informatics"", ""graph processing"", ""text mining"", ""property graph""]"
